mean_damage_value,time,facility,location
1.0,2020/4/10 11:10,roads_and_bridges,13
5.6,2020/4/10 11:10,roads_and_bridges,15
2.0,2020/4/10 11:10,sewer_and_water,11
7.0,2020/4/10 11:10,sewer_and_water,13
5.4,2020/4/10 11:10,sewer_and_water,15
4.0,2020/4/10 11:15,buildings,8
2.0,2020/4/10 11:15,buildings,10
8.0,2020/4/10 11:15,buildings,11
4.0,2020/4/10 11:15,buildings,15
3.0,2020/4/10 11:15,buildings,16
0.0,2020/4/10 11:15,medical,11
10.0,2020/4/10 11:15,medical,16
3.0,2020/4/10 11:15,power,8
7.0,2020/4/10 11:15,power,10
6.0,2020/4/10 11:15,power,11
3.0,2020/4/10 11:15,power,15
7.0,2020/4/10 11:15,power,16
8.0,2020/4/10 11:15,roads_and_bridges,8
9.0,2020/4/10 11:15,roads_and_bridges,10
7.0,2020/4/10 11:15,roads_and_bridges,11
1.0,2020/4/10 11:15,roads_and_bridges,15
9.0,2020/4/10 11:15,roads_and_bridges,16
4.0,2020/4/10 11:15,sewer_and_water,8
1.0,2020/4/10 11:15,sewer_and_water,10
4.0,2020/4/10 11:15,sewer_and_water,11
4.0,2020/4/10 11:15,sewer_and_water,15
5.0,2020/4/10 11:15,sewer_and_water,16
6.0,2020/4/10 11:20,buildings,2
8.0,2020/4/10 11:20,buildings,6
6.0,2020/4/10 11:20,buildings,8
8.0,2020/4/10 11:20,buildings,9
3.0,2020/4/10 11:20,medical,6
8.0,2020/4/10 11:20,medical,9
8.0,2020/4/10 11:20,power,2
6.0,2020/4/10 11:20,power,6
10.0,2020/4/10 11:20,power,8
9.0,2020/4/10 11:20,power,9
3.0,2020/4/10 11:20,roads_and_bridges,2
4.0,2020/4/10 11:20,roads_and_bridges,6
4.0,2020/4/10 11:20,roads_and_bridges,8
7.0,2020/4/10 11:20,roads_and_bridges,9
8.0,2020/4/10 11:20,sewer_and_water,2
2.0,2020/4/10 11:20,sewer_and_water,6
8.0,2020/4/10 11:20,sewer_and_water,8
7.0,2020/4/10 11:20,sewer_and_water,9
1.0,2020/4/10 11:25,buildings,2
8.0,2020/4/10 11:25,buildings,8
3.0,2020/4/10 11:25,buildings,9
6.0,2020/4/10 11:25,buildings,16
8.0,2020/4/10 11:25,buildings,18
4.0,2020/4/10 11:25,buildings,19
4.0,2020/4/10 11:25,medical,9
6.0,2020/4/10 11:25,medical,16
7.0,2020/4/10 11:25,power,2
3.0,2020/4/10 11:25,power,8
7.0,2020/4/10 11:25,power,9
1.0,2020/4/10 11:25,power,16
10.0,2020/4/10 11:25,power,18
2.0,2020/4/10 11:25,power,19
5.0,2020/4/10 11:25,roads_and_bridges,2
9.0,2020/4/10 11:25,roads_and_bridges,8
4.0,2020/4/10 11:25,roads_and_bridges,9
0.0,2020/4/10 11:25,roads_and_bridges,16
8.0,2020/4/10 11:25,roads_and_bridges,18
8.0,2020/4/10 11:25,roads_and_bridges,19
2.0,2020/4/10 11:25,sewer_and_water,2
2.0,2020/4/10 11:25,sewer_and_water,8
6.0,2020/4/10 11:25,sewer_and_water,9
5.0,2020/4/10 11:25,sewer_and_water,16
10.0,2020/4/10 11:25,sewer_and_water,18
2.0,2020/4/10 11:25,sewer_and_water,19
4.0,2020/4/10 11:30,buildings,6
10.0,2020/4/10 11:30,buildings,8
5.0,2020/4/10 11:30,buildings,9
2.0,2020/4/10 11:30,buildings,15
10.0,2020/4/10 11:30,buildings,19
6.0,2020/4/10 11:30,medical,6
3.0,2020/4/10 11:30,medical,9
9.0,2020/4/10 11:30,power,6
6.0,2020/4/10 11:30,power,8
5.0,2020/4/10 11:30,power,9
3.0,2020/4/10 11:30,power,15
8.0,2020/4/10 11:30,power,19
0.0,2020/4/10 11:30,roads_and_bridges,6
6.0,2020/4/10 11:30,roads_and_bridges,8
6.0,2020/4/10 11:30,roads_and_bridges,9
3.0,2020/4/10 11:30,roads_and_bridges,15
5.0,2020/4/10 11:30,roads_and_bridges,19
1.0,2020/4/10 11:30,sewer_and_water,6
3.0,2020/4/10 11:30,sewer_and_water,8
7.0,2020/4/10 11:30,sewer_and_water,9
5.0,2020/4/10 11:30,sewer_and_water,15
2.0,2020/4/10 11:30,sewer_and_water,19
3.5,2020/4/10 11:35,buildings,1
5.5,2020/4/10 11:35,buildings,6
4.66666666666667,2020/4/10 11:35,buildings,8
5.0,2020/4/10 11:35,buildings,9
2.0,2020/4/10 11:35,buildings,19
10.0,2020/4/10 11:35,medical,1
9.0,2020/4/10 11:35,medical,6
4.0,2020/4/10 11:35,medical,9
6.0,2020/4/10 11:35,power,1
7.5,2020/4/10 11:35,power,6
2.0,2020/4/10 11:35,power,8
10.0,2020/4/10 11:35,power,9
10.0,2020/4/10 11:35,power,19
5.0,2020/4/10 11:35,roads_and_bridges,1
8.0,2020/4/10 11:35,roads_and_bridges,6
4.0,2020/4/10 11:35,roads_and_bridges,8
0.0,2020/4/10 11:35,roads_and_bridges,9
4.0,2020/4/10 11:35,roads_and_bridges,19
6.0,2020/4/10 11:35,sewer_and_water,1
3.0,2020/4/10 11:35,sewer_and_water,6
3.66666666666667,2020/4/10 11:35,sewer_and_water,8
7.0,2020/4/10 11:35,sewer_and_water,9
1.0,2020/4/10 11:35,sewer_and_water,19
5.5,2020/4/10 11:40,buildings,2
4.0,2020/4/10 11:40,buildings,8
5.0,2020/4/10 11:40,buildings,9
3.0,2020/4/10 11:40,buildings,10
4.33333333333333,2020/4/10 11:40,buildings,15
10.0,2020/4/10 11:40,buildings,18
4.5,2020/4/10 11:40,medical,9
6.0,2020/4/10 11:40,power,2
7.0,2020/4/10 11:40,power,8
8.0,2020/4/10 11:40,power,9
5.0,2020/4/10 11:40,power,10
7.33333333333333,2020/4/10 11:40,power,15
10.0,2020/4/10 11:40,power,18
2.5,2020/4/10 11:40,roads_and_bridges,2
5.0,2020/4/10 11:40,roads_and_bridges,8
7.5,2020/4/10 11:40,roads_and_bridges,9
2.0,2020/4/10 11:40,roads_and_bridges,10
3.0,2020/4/10 11:40,roads_and_bridges,15
0.0,2020/4/10 11:40,roads_and_bridges,18
4.5,2020/4/10 11:40,sewer_and_water,2
3.5,2020/4/10 11:40,sewer_and_water,8
5.0,2020/4/10 11:40,sewer_and_water,9
10.0,2020/4/10 11:40,sewer_and_water,10
2.33333333333333,2020/4/10 11:40,sewer_and_water,15
1.0,2020/4/10 11:40,sewer_and_water,18
9.0,2020/4/10 11:45,buildings,2
7.0,2020/4/10 11:45,buildings,5
7.0,2020/4/10 11:45,buildings,6
2.5,2020/4/10 11:45,buildings,8
10.0,2020/4/10 11:45,buildings,9
2.0,2020/4/10 11:45,buildings,14
7.33333333333333,2020/4/10 11:45,medical,5
4.5,2020/4/10 11:45,medical,6
4.5,2020/4/10 11:45,medical,9
3.0,2020/4/10 11:45,power,2
5.33333333333333,2020/4/10 11:45,power,5
10.0,2020/4/10 11:45,power,6
3.5,2020/4/10 11:45,power,8
3.5,2020/4/10 11:45,power,9
4.0,2020/4/10 11:45,power,14
7.0,2020/4/10 11:45,roads_and_bridges,2
6.33333333333333,2020/4/10 11:45,roads_and_bridges,5
2.5,2020/4/10 11:45,roads_and_bridges,6
5.5,2020/4/10 11:45,roads_and_bridges,8
7.0,2020/4/10 11:45,roads_and_bridges,9
9.0,2020/4/10 11:45,roads_and_bridges,14
10.0,2020/4/10 11:45,sewer_and_water,2
5.33333333333333,2020/4/10 11:45,sewer_and_water,5
3.5,2020/4/10 11:45,sewer_and_water,6
6.0,2020/4/10 11:45,sewer_and_water,8
6.5,2020/4/10 11:45,sewer_and_water,9
10.0,2020/4/10 11:45,sewer_and_water,14
1.0,2020/4/10 11:50,buildings,6
7.0,2020/4/10 11:50,buildings,8
2.5,2020/4/10 11:50,buildings,11
6.0,2020/4/10 11:50,medical,6
6.0,2020/4/10 11:50,medical,11
6.0,2020/4/10 11:50,power,6
5.0,2020/4/10 11:50,power,8
9.0,2020/4/10 11:50,power,11
2.0,2020/4/10 11:50,roads_and_bridges,6
4.0,2020/4/10 11:50,roads_and_bridges,8
2.0,2020/4/10 11:50,roads_and_bridges,11
8.0,2020/4/10 11:50,sewer_and_water,6
9.0,2020/4/10 11:50,sewer_and_water,8
4.0,2020/4/10 11:50,sewer_and_water,11
9.0,2020/4/10 11:55,buildings,8
3.0,2020/4/10 11:55,buildings,10
2.0,2020/4/10 11:55,power,8
7.0,2020/4/10 11:55,power,10
10.0,2020/4/10 11:55,roads_and_bridges,8
10.0,2020/4/10 11:55,roads_and_bridges,10
8.0,2020/4/10 11:55,sewer_and_water,8
3.0,2020/4/10 11:55,sewer_and_water,10
6.94534257120862,2020/4/10 12:00,buildings,3
5.0,2020/4/10 12:00,buildings,6
3.0,2020/4/10 12:00,buildings,10
1.0,2020/4/10 12:00,buildings,16
5.0,2020/4/10 12:00,buildings,18
8.0,2020/4/10 12:00,buildings,19
6.93764434180139,2020/4/10 12:00,medical,3
1.0,2020/4/10 12:00,medical,6
9.0,2020/4/10 12:00,medical,16
9.67872722607134,2020/4/10 12:00,power,3
8.0,2020/4/10 12:00,power,6
3.0,2020/4/10 12:00,power,10
7.0,2020/4/10 12:00,power,16
2.0,2020/4/10 12:00,power,18
2.0,2020/4/10 12:00,power,19
9.65768539902489,2020/4/10 12:00,roads_and_bridges,3
10.0,2020/4/10 12:00,roads_and_bridges,6
0.0,2020/4/10 12:00,roads_and_bridges,10
1.0,2020/4/10 12:00,roads_and_bridges,16
7.0,2020/4/10 12:00,roads_and_bridges,18
3.0,2020/4/10 12:00,roads_and_bridges,19
9.65742879137798,2020/4/10 12:00,sewer_and_water,3
0.0,2020/4/10 12:00,sewer_and_water,6
8.0,2020/4/10 12:00,sewer_and_water,10
5.0,2020/4/10 12:00,sewer_and_water,16
1.0,2020/4/10 12:00,sewer_and_water,18
9.0,2020/4/10 12:00,sewer_and_water,19
5.0,2020/4/10 12:05,buildings,2
4.0,2020/4/10 12:05,buildings,3
9.0,2020/4/10 12:05,buildings,8
5.0,2020/4/10 12:05,buildings,10
1.0,2020/4/10 12:05,buildings,11
1.0,2020/4/10 12:05,buildings,14
2.0,2020/4/10 12:05,buildings,15
3.0,2020/4/10 12:05,buildings,19
2.5,2020/4/10 12:05,medical,3
0.0,2020/4/10 12:05,medical,11
8.0,2020/4/10 12:05,power,2
5.0,2020/4/10 12:05,power,3
3.0,2020/4/10 12:05,power,8
10.0,2020/4/10 12:05,power,10
0.0,2020/4/10 12:05,power,11
1.0,2020/4/10 12:05,power,14
2.5,2020/4/10 12:05,power,15
9.0,2020/4/10 12:05,power,19
1.0,2020/4/10 12:05,roads_and_bridges,2
4.5,2020/4/10 12:05,roads_and_bridges,3
2.0,2020/4/10 12:05,roads_and_bridges,8
8.0,2020/4/10 12:05,roads_and_bridges,10
7.0,2020/4/10 12:05,roads_and_bridges,11
7.0,2020/4/10 12:05,roads_and_bridges,14
7.5,2020/4/10 12:05,roads_and_bridges,15
0.0,2020/4/10 12:05,roads_and_bridges,19
10.0,2020/4/10 12:05,sewer_and_water,2
8.0,2020/4/10 12:05,sewer_and_water,3
6.0,2020/4/10 12:05,sewer_and_water,8
3.0,2020/4/10 12:05,sewer_and_water,10
5.0,2020/4/10 12:05,sewer_and_water,11
5.0,2020/4/10 12:05,sewer_and_water,14
0.5,2020/4/10 12:05,sewer_and_water,15
3.0,2020/4/10 12:05,sewer_and_water,19
1.66666666666667,2020/4/10 12:10,buildings,2
0.0,2020/4/10 12:10,buildings,3
4.0,2020/4/10 12:10,buildings,6
3.0,2020/4/10 12:10,buildings,8
3.0,2020/4/10 12:10,buildings,9
3.5,2020/4/10 12:10,buildings,15
0.0,2020/4/10 12:10,medical,3
6.0,2020/4/10 12:10,medical,6
5.0,2020/4/10 12:10,medical,9
5.66666666666667,2020/4/10 12:10,power,2
4.0,2020/4/10 12:10,power,3
8.0,2020/4/10 12:10,power,6
5.0,2020/4/10 12:10,power,8
8.0,2020/4/10 12:10,power,9
2.0,2020/4/10 12:10,power,15
1.0,2020/4/10 12:10,roads_and_bridges,2
1.0,2020/4/10 12:10,roads_and_bridges,3
10.0,2020/4/10 12:10,roads_and_bridges,6
10.0,2020/4/10 12:10,roads_and_bridges,8
7.0,2020/4/10 12:10,roads_and_bridges,9
7.0,2020/4/10 12:10,roads_and_bridges,15
4.66666666666667,2020/4/10 12:10,sewer_and_water,2
0.0,2020/4/10 12:10,sewer_and_water,3
10.0,2020/4/10 12:10,sewer_and_water,6
1.0,2020/4/10 12:10,sewer_and_water,8
5.0,2020/4/10 12:10,sewer_and_water,9
5.5,2020/4/10 12:10,sewer_and_water,15
1.0,2020/4/10 12:15,buildings,2
2.66666666666667,2020/4/10 12:15,buildings,6
5.5,2020/4/10 12:15,buildings,8
4.0,2020/4/10 12:15,buildings,15
2.0,2020/4/10 12:15,medical,2
4.33333333333333,2020/4/10 12:15,medical,6
5.0,2020/4/10 12:15,power,2
7.33333333333333,2020/4/10 12:15,power,6
7.0,2020/4/10 12:15,power,8
10.0,2020/4/10 12:15,power,15
10.0,2020/4/10 12:15,roads_and_bridges,2
7.33333333333333,2020/4/10 12:15,roads_and_bridges,6
5.5,2020/4/10 12:15,roads_and_bridges,8
8.0,2020/4/10 12:15,roads_and_bridges,15
6.0,2020/4/10 12:15,sewer_and_water,2
5.33333333333333,2020/4/10 12:15,sewer_and_water,6
6.5,2020/4/10 12:15,sewer_and_water,8
0.0,2020/4/10 12:15,sewer_and_water,15
5.0,2020/4/10 12:20,buildings,5
3.0,2020/4/10 12:20,buildings,9
10.0,2020/4/10 12:20,buildings,11
5.0,2020/4/10 12:20,buildings,14
6.5,2020/4/10 12:20,buildings,15
0.0,2020/4/10 12:20,buildings,19
6.0,2020/4/10 12:20,medical,5
1.0,2020/4/10 12:20,medical,9
10.0,2020/4/10 12:20,medical,11
0.0,2020/4/10 12:20,power,5
0.0,2020/4/10 12:20,power,9
3.0,2020/4/10 12:20,power,11
4.0,2020/4/10 12:20,power,14
5.5,2020/4/10 12:20,power,15
0.0,2020/4/10 12:20,power,19
3.0,2020/4/10 12:20,roads_and_bridges,5
2.0,2020/4/10 12:20,roads_and_bridges,9
4.0,2020/4/10 12:20,roads_and_bridges,11
9.0,2020/4/10 12:20,roads_and_bridges,14
3.5,2020/4/10 12:20,roads_and_bridges,15
7.0,2020/4/10 12:20,roads_and_bridges,19
8.0,2020/4/10 12:20,sewer_and_water,5
3.0,2020/4/10 12:20,sewer_and_water,9
2.0,2020/4/10 12:20,sewer_and_water,11
6.0,2020/4/10 12:20,sewer_and_water,14
7.5,2020/4/10 12:20,sewer_and_water,15
9.0,2020/4/10 12:20,sewer_and_water,19
6.0,2020/4/10 12:25,buildings,1
7.66666666666667,2020/4/10 12:25,buildings,5
6.0,2020/4/10 12:25,buildings,11
10.0,2020/4/10 12:25,buildings,13
9.0,2020/4/10 12:25,buildings,15
10.0,2020/4/10 12:25,medical,1
4.33333333333333,2020/4/10 12:25,medical,5
8.0,2020/4/10 12:25,medical,11
0.0,2020/4/10 12:25,power,1
7.66666666666667,2020/4/10 12:25,power,5
0.0,2020/4/10 12:25,power,11
9.0,2020/4/10 12:25,power,13
3.0,2020/4/10 12:25,power,15
8.0,2020/4/10 12:25,roads_and_bridges,1
4.33333333333333,2020/4/10 12:25,roads_and_bridges,5
9.0,2020/4/10 12:25,roads_and_bridges,11
8.0,2020/4/10 12:25,roads_and_bridges,13
5.0,2020/4/10 12:25,roads_and_bridges,15
0.0,2020/4/10 12:25,sewer_and_water,1
4.66666666666667,2020/4/10 12:25,sewer_and_water,5
0.0,2020/4/10 12:25,sewer_and_water,11
9.0,2020/4/10 12:25,sewer_and_water,13
9.5,2020/4/10 12:25,sewer_and_water,15
10.0,2020/4/10 12:30,buildings,1
8.33333333333333,2020/4/10 12:30,buildings,2
8.0,2020/4/10 12:30,buildings,3
5.0,2020/4/10 12:30,buildings,6
6.66666666666667,2020/4/10 12:30,buildings,8
2.0,2020/4/10 12:30,buildings,11
10.0,2020/4/10 12:30,buildings,14
9.0,2020/4/10 12:30,buildings,15
3.5,2020/4/10 12:30,buildings,18
3.5,2020/4/10 12:30,medical,1
4.0,2020/4/10 12:30,medical,3
5.5,2020/4/10 12:30,medical,6
3.0,2020/4/10 12:30,medical,11
1.0,2020/4/10 12:30,power,1
9.0,2020/4/10 12:30,power,2
10.0,2020/4/10 12:30,power,3
6.5,2020/4/10 12:30,power,6
6.0,2020/4/10 12:30,power,8
10.0,2020/4/10 12:30,power,11
4.0,2020/4/10 12:30,power,14
8.0,2020/4/10 12:30,power,15
5.0,2020/4/10 12:30,power,18
4.5,2020/4/10 12:30,roads_and_bridges,1
5.66666666666667,2020/4/10 12:30,roads_and_bridges,2
9.5,2020/4/10 12:30,roads_and_bridges,3
4.0,2020/4/10 12:30,roads_and_bridges,6
2.66666666666667,2020/4/10 12:30,roads_and_bridges,8
10.0,2020/4/10 12:30,roads_and_bridges,11
3.0,2020/4/10 12:30,roads_and_bridges,14
10.0,2020/4/10 12:30,roads_and_bridges,15
10.0,2020/4/10 12:30,roads_and_bridges,18
5.0,2020/4/10 12:30,sewer_and_water,1
1.0,2020/4/10 12:30,sewer_and_water,2
6.0,2020/4/10 12:30,sewer_and_water,3
7.5,2020/4/10 12:30,sewer_and_water,6
6.66666666666667,2020/4/10 12:30,sewer_and_water,8
6.0,2020/4/10 12:30,sewer_and_water,11
8.0,2020/4/10 12:30,sewer_and_water,14
5.0,2020/4/10 12:30,sewer_and_water,15
6.0,2020/4/10 12:30,sewer_and_water,18
10.0,2020/4/10 12:35,buildings,2
3.0,2020/4/10 12:35,buildings,5
1.0,2020/4/10 12:35,buildings,10
8.0,2020/4/10 12:35,buildings,15
10.0,2020/4/10 12:35,medical,5
10.0,2020/4/10 12:35,power,2
6.0,2020/4/10 12:35,power,5
3.0,2020/4/10 12:35,power,10
3.0,2020/4/10 12:35,power,15
3.0,2020/4/10 12:35,roads_and_bridges,2
9.0,2020/4/10 12:35,roads_and_bridges,5
2.0,2020/4/10 12:35,roads_and_bridges,10
8.0,2020/4/10 12:35,roads_and_bridges,15
0.0,2020/4/10 12:35,sewer_and_water,2
6.0,2020/4/10 12:35,sewer_and_water,5
6.0,2020/4/10 12:35,sewer_and_water,10
1.0,2020/4/10 12:35,sewer_and_water,15
6.0,2020/4/10 12:40,buildings,3
3.0,2020/4/10 12:40,buildings,8
2.25,2020/4/10 12:40,buildings,15
10.0,2020/4/10 12:40,buildings,19
9.0,2020/4/10 12:40,medical,3
10.0,2020/4/10 12:40,power,3
2.0,2020/4/10 12:40,power,8
6.0,2020/4/10 12:40,power,15
10.0,2020/4/10 12:40,power,19
9.0,2020/4/10 12:40,roads_and_bridges,3
7.0,2020/4/10 12:40,roads_and_bridges,8
7.5,2020/4/10 12:40,roads_and_bridges,15
3.0,2020/4/10 12:40,roads_and_bridges,19
1.0,2020/4/10 12:40,sewer_and_water,3
4.0,2020/4/10 12:40,sewer_and_water,8
7.75,2020/4/10 12:40,sewer_and_water,15
10.0,2020/4/10 12:40,sewer_and_water,19
10.0,2020/4/10 12:45,buildings,1
7.0,2020/4/10 12:45,buildings,5
10.0,2020/4/10 12:45,buildings,8
6.5,2020/4/10 12:45,buildings,9
5.0,2020/4/10 12:45,buildings,15
9.0,2020/4/10 12:45,medical,1
3.0,2020/4/10 12:45,medical,5
1.5,2020/4/10 12:45,medical,9
10.0,2020/4/10 12:45,power,1
5.0,2020/4/10 12:45,power,5
2.0,2020/4/10 12:45,power,8
7.5,2020/4/10 12:45,power,9
7.0,2020/4/10 12:45,power,15
6.0,2020/4/10 12:45,roads_and_bridges,1
8.0,2020/4/10 12:45,roads_and_bridges,5
6.0,2020/4/10 12:45,roads_and_bridges,8
5.5,2020/4/10 12:45,roads_and_bridges,9
0.0,2020/4/10 12:45,roads_and_bridges,15
7.0,2020/4/10 12:45,sewer_and_water,1
5.0,2020/4/10 12:45,sewer_and_water,5
8.0,2020/4/10 12:45,sewer_and_water,8
6.0,2020/4/10 12:45,sewer_and_water,9
0.0,2020/4/10 12:45,sewer_and_water,15
8.0,2020/4/10 12:50,buildings,9
8.0,2020/4/10 12:50,buildings,15
8.0,2020/4/10 12:50,medical,9
10.0,2020/4/10 12:50,power,9
3.0,2020/4/10 12:50,power,15
5.0,2020/4/10 12:50,roads_and_bridges,9
7.0,2020/4/10 12:50,roads_and_bridges,15
2.0,2020/4/10 12:50,sewer_and_water,9
10.0,2020/4/10 12:50,sewer_and_water,15
8.0,2020/4/10 12:55,buildings,3
5.0,2020/4/10 12:55,buildings,6
9.0,2020/4/10 12:55,buildings,8
10.0,2020/4/10 12:55,buildings,9
5.75,2020/4/10 12:55,buildings,15
2.0,2020/4/10 12:55,buildings,16
10.0,2020/4/10 12:55,buildings,18
3.0,2020/4/10 12:55,buildings,19
6.5,2020/4/10 12:55,medical,3
10.0,2020/4/10 12:55,medical,6
10.0,2020/4/10 12:55,medical,9
0.0,2020/4/10 12:55,medical,16
5.0,2020/4/10 12:55,power,3
0.0,2020/4/10 12:55,power,6
0.0,2020/4/10 12:55,power,8
8.0,2020/4/10 12:55,power,9
5.5,2020/4/10 12:55,power,15
2.0,2020/4/10 12:55,power,16
9.0,2020/4/10 12:55,power,18
6.0,2020/4/10 12:55,power,19
5.5,2020/4/10 12:55,roads_and_bridges,3
6.0,2020/4/10 12:55,roads_and_bridges,6
5.0,2020/4/10 12:55,roads_and_bridges,8
7.0,2020/4/10 12:55,roads_and_bridges,9
5.75,2020/4/10 12:55,roads_and_bridges,15
6.0,2020/4/10 12:55,roads_and_bridges,16
9.0,2020/4/10 12:55,roads_and_bridges,18
10.0,2020/4/10 12:55,roads_and_bridges,19
6.5,2020/4/10 12:55,sewer_and_water,3
6.0,2020/4/10 12:55,sewer_and_water,6
5.0,2020/4/10 12:55,sewer_and_water,8
6.0,2020/4/10 12:55,sewer_and_water,9
4.5,2020/4/10 12:55,sewer_and_water,15
9.0,2020/4/10 12:55,sewer_and_water,16
9.0,2020/4/10 12:55,sewer_and_water,18
7.0,2020/4/10 12:55,sewer_and_water,19
7.0,2020/4/10 13:00,buildings,2
10.0,2020/4/10 13:00,buildings,3
5.5,2020/4/10 13:00,buildings,6
10.0,2020/4/10 13:00,buildings,8
7.0,2020/4/10 13:00,buildings,14
8.0,2020/4/10 13:00,medical,3
4.5,2020/4/10 13:00,medical,6
0.0,2020/4/10 13:00,medical,14
2.0,2020/4/10 13:00,power,2
2.0,2020/4/10 13:00,power,3
3.5,2020/4/10 13:00,power,6
9.0,2020/4/10 13:00,power,8
5.0,2020/4/10 13:00,power,14
10.0,2020/4/10 13:00,roads_and_bridges,2
2.0,2020/4/10 13:00,roads_and_bridges,3
6.5,2020/4/10 13:00,roads_and_bridges,6
4.0,2020/4/10 13:00,roads_and_bridges,8
2.0,2020/4/10 13:00,roads_and_bridges,14
5.0,2020/4/10 13:00,sewer_and_water,2
8.0,2020/4/10 13:00,sewer_and_water,3
5.5,2020/4/10 13:00,sewer_and_water,6
2.0,2020/4/10 13:00,sewer_and_water,8
2.0,2020/4/10 13:00,sewer_and_water,14
8.0,2020/4/10 13:05,buildings,2
0.0,2020/4/10 13:05,buildings,3
8.0,2020/4/10 13:05,buildings,5
6.0,2020/4/10 13:05,buildings,6
4.0,2020/4/10 13:05,buildings,9
0.0,2020/4/10 13:05,buildings,14
6.5,2020/4/10 13:05,buildings,15
4.5,2020/4/10 13:05,buildings,19
7.0,2020/4/10 13:05,medical,3
0.0,2020/4/10 13:05,medical,5
10.0,2020/4/10 13:05,medical,6
8.0,2020/4/10 13:05,medical,9
1.0,2020/4/10 13:05,power,2
8.0,2020/4/10 13:05,power,3
2.0,2020/4/10 13:05,power,5
10.0,2020/4/10 13:05,power,6
7.0,2020/4/10 13:05,power,9
3.0,2020/4/10 13:05,power,14
5.5,2020/4/10 13:05,power,15
4.5,2020/4/10 13:05,power,19
10.0,2020/4/10 13:05,roads_and_bridges,2
0.0,2020/4/10 13:05,roads_and_bridges,3
8.0,2020/4/10 13:05,roads_and_bridges,5
4.0,2020/4/10 13:05,roads_and_bridges,6
4.0,2020/4/10 13:05,roads_and_bridges,9
0.0,2020/4/10 13:05,roads_and_bridges,14
7.0,2020/4/10 13:05,roads_and_bridges,15
8.5,2020/4/10 13:05,roads_and_bridges,19
3.0,2020/4/10 13:05,sewer_and_water,2
10.0,2020/4/10 13:05,sewer_and_water,3
1.0,2020/4/10 13:05,sewer_and_water,5
2.0,2020/4/10 13:05,sewer_and_water,6
9.66666666666667,2020/4/10 13:05,sewer_and_water,9
2.0,2020/4/10 13:05,sewer_and_water,14
7.5,2020/4/10 13:05,sewer_and_water,15
1.0,2020/4/10 13:05,sewer_and_water,19
0.0,2020/4/10 13:10,buildings,2
4.0,2020/4/10 13:10,buildings,6
1.0,2020/4/10 13:10,medical,6
3.0,2020/4/10 13:10,power,2
10.0,2020/4/10 13:10,power,6
10.0,2020/4/10 13:10,roads_and_bridges,2
4.0,2020/4/10 13:10,roads_and_bridges,6
10.0,2020/4/10 13:10,sewer_and_water,2
4.0,2020/4/10 13:10,sewer_and_water,6
8.33333333333333,2020/4/10 13:15,buildings,2
3.5,2020/4/10 13:15,buildings,3
10.0,2020/4/10 13:15,buildings,5
8.0,2020/4/10 13:15,buildings,9
3.0,2020/4/10 13:15,buildings,14
4.0,2020/4/10 13:15,buildings,15
4.25,2020/4/10 13:15,medical,3
0.0,2020/4/10 13:15,medical,5
7.0,2020/4/10 13:15,medical,9
4.0,2020/4/10 13:15,power,2
7.5,2020/4/10 13:15,power,3
3.0,2020/4/10 13:15,power,5
8.0,2020/4/10 13:15,power,9
5.0,2020/4/10 13:15,power,14
4.0,2020/4/10 13:15,power,15
3.33333333333333,2020/4/10 13:15,roads_and_bridges,2
8.25,2020/4/10 13:15,roads_and_bridges,3
2.0,2020/4/10 13:15,roads_and_bridges,5
2.0,2020/4/10 13:15,roads_and_bridges,9
4.0,2020/4/10 13:15,roads_and_bridges,14
10.0,2020/4/10 13:15,roads_and_bridges,15
6.66666666666667,2020/4/10 13:15,sewer_and_water,2
5.75,2020/4/10 13:15,sewer_and_water,3
10.0,2020/4/10 13:15,sewer_and_water,5
6.0,2020/4/10 13:15,sewer_and_water,9
2.0,2020/4/10 13:15,sewer_and_water,14
4.0,2020/4/10 13:15,sewer_and_water,15
6.5,2020/4/10 13:20,buildings,6
1.0,2020/4/10 13:20,buildings,9
10.0,2020/4/10 13:20,buildings,15
10.0,2020/4/10 13:20,buildings,19
5.0,2020/4/10 13:20,medical,6
7.0,2020/4/10 13:20,medical,9
5.0,2020/4/10 13:20,power,6
8.0,2020/4/10 13:20,power,9
3.0,2020/4/10 13:20,power,15
9.0,2020/4/10 13:20,power,19
3.0,2020/4/10 13:20,roads_and_bridges,6
10.0,2020/4/10 13:20,roads_and_bridges,9
4.0,2020/4/10 13:20,roads_and_bridges,15
7.0,2020/4/10 13:20,roads_and_bridges,19
9.0,2020/4/10 13:20,sewer_and_water,6
3.0,2020/4/10 13:20,sewer_and_water,9
0.0,2020/4/10 13:20,sewer_and_water,15
0.0,2020/4/10 13:20,sewer_and_water,19
10.0,2020/4/10 13:25,buildings,2
8.0,2020/4/10 13:25,buildings,3
5.5,2020/4/10 13:25,buildings,8
8.5,2020/4/10 13:25,buildings,15
8.0,2020/4/10 13:25,buildings,18
3.0,2020/4/10 13:25,medical,3
10.0,2020/4/10 13:25,power,2
0.0,2020/4/10 13:25,power,3
4.0,2020/4/10 13:25,power,8
7.0,2020/4/10 13:25,power,15
9.0,2020/4/10 13:25,power,18
10.0,2020/4/10 13:25,roads_and_bridges,2
1.0,2020/4/10 13:25,roads_and_bridges,3
9.5,2020/4/10 13:25,roads_and_bridges,8
